field1,field2,field3,field4,field5,_GC_TYPE,_CLEANADDR,_X,_Y
576,운남1호,광주,광산구,광주 광산구 월곡2동 683-1,정,광주광역시 광산구 산정동 683-1,126.78932169511461,35.17348219931855
582,노대효천,광주,남구,광주 남구 노대동 814,정,광주광역시 남구 노대동 814,126.90056204467237,35.102137561613354
588,계림,광주,동구,광주 동구 장동 16-4,정,광주광역시 동구 장동 16-4,126.91910682621113,35.15289567874119
581,하남2지구,광주,광산구,광주 광산구 산정동 1039,정,광주광역시 광산구 산정동 1039,126.8013625821392,35.17635030424419
575,신창,광주,광산구,광주 광산구 신창동 1236-1,정,광주광역시 광산구 신창동 1236-1,126.83807403470512,35.19441013866361
583,백운,광주,남구,광주 남구 서동 71-15,정,광주광역시 남구 서동 71-15,126.90564478743407,35.14317228421197
592,문흥1호,광주,북구,광주 북구 문흥동 980-15,정,광주광역시 북구 문흥동 980-15,126.92592426102955,35.18878402088428
593,양산1호,광주,북구,광주 북구 양산동 877-1 1층,정,광주광역시 북구 양산동 877-1,126.8793657376263,35.21023659411642
610,가오천동,대전,동구,대전 동구 가오동 235-12,정,대전광역시 동구 가오동 235-12,127.45272141522295,36.30581009392241
554,두암1호,광주,북구,광주 북구 두암2동 826-50,정,광주광역시 북구 두암동 826-50,126.93323080082357,35.17491486170663
587,진월,광주,남구,광주 남구 진월동 870번지 한국아델리움 2차상가 230동 102호,정,광주광역시 남구 진월동 870 230동,126.89668654199987,35.11523840455441
570,소촌우산,광주,광산구,광주 광산구 소촌동 244-6,정,광주광역시 광산구 소촌동 244-6,126.79536892146936,35.15748710451802
571,송정1호,광주,광산구,광주 광산구 도산동 1143,정,광주광역시 광산구 도산동 1143,126.79174376714417,35.12919370833375
609,화정2호,광주,서구,"광주 서구 농성동 666-1 1층 113,114호",정,광주광역시 서구 농성동 666-1,126.88505284468431,35.148162346512954
596,운암1호,광주,북구,광주 북구 운암3동 1051-5,정,광주광역시 북구 운암동 1051-5,126.8724919255098,35.18277128556762
597,운암2호(광주),광주,북구,광주 북구 운암동 운암동 130-1,정,광주광역시 북구 운암동 130-1,126.88688353603533,35.17549310463257
590,학동,광주,동구,광주 동구 학동 735-16,정,광주광역시 동구 학동 735-16,126.93007348880772,35.132755922847934
598,일곡1호,광주,북구,광주 북구 일곡동 834-11,정,광주광역시 북구 일곡동 834-11,126.90007162947299,35.203786746097784
603,동천(광주),광주,서구,광주 서구 동천동 598,정,광주광역시 서구 동천동 598,126.8667087446792,35.17152287657851
589,조선대,광주,동구,광주 동구 지산동 500번지,정,광주광역시 동구 지산동 500,126.93109982484036,35.14611561542706
625,만년,대전,서구,대전 서구 만년동 316,정,대전광역시 서구 만년동 316,127.38158897496544,36.36876317721147
608,화정1호(광주),광주,서구,광주 서구 화정동 824-16,정,광주광역시 서구 화정동 824-16,126.87457277318272,35.143250172950346
607,풍암1호,광주,서구,광주 서구 풍암동 1111-2,정,광주광역시 서구 풍암동 1111-2,126.87805520083484,35.12605198464572
591,두암1호,광주,북구,광주 북구 두암2동 826-50,정,광주광역시 북구 두암동 826-50,126.93323080082357,35.17491486170663
602,농성1호,광주,서구,광주 서구 화정동 178-128,정,광주광역시 서구 화정동 178-128,126.88087240641244,35.15498764286687
569,선운지구,광주,광산구,광주 광산구 선암동 777,정,광주광역시 광산구 선암동 777,126.77036346659742,35.14895019952827
585,봉선2호,광주,남구,광주 남구 봉선2동 475,정,광주광역시 남구 봉선동 475,126.90969147096526,35.125862438655496
624,둔산2호,대전,서구,대전 서구 둔산동 1851,정,대전광역시 서구 둔산동 1851,127.4002937381854,36.3510453596552
611,가장내동,대전,서구,대전 서구 가장동 50-45,정,대전광역시 서구 가장동 50-45,127.38749336493305,36.332536653312076
586,주월,광주,남구,광주 남구 월산동 1034-17,정,광주광역시 남구 월산동 1034-17,126.89314617971682,35.138613293682305
612,갈마1호,대전,서구,대전 서구 갈마동 394-29,정,대전광역시 서구 갈마동 394-29,127.36969858615856,36.345632311858324
605,상무1호,광주,서구,광주 서구 치평동 1258,정,광주광역시 서구 치평동 1258,126.85047685417139,35.15011893237424
618,대사부사,대전,중구,대전 중구 대사동 69-53,정,대전광역시 중구 대사동 69-53,127.42975416351481,36.318385711447995
604,마재,광주,서구,"광주 서구 금호동 813 대주파크빌상가 124동 114호, 115호",정,광주광역시 서구 금호동 813,126.85635653532637,35.127499574754424
613,관저1호,대전,유성구,대전 유성구 원내동 829 외 1필지,정,대전광역시 유성구 원내동 829,127.33070566054508,36.3019493095555
617,노은2지구,대전,유성구,대전 유성구 지족동 985-2,정,대전광역시 유성구 지족동 985-2,127.3161052594012,36.387018268778405
622,도안2지구,대전,서구,대전 서구 가수원동 1036,유,대전광역시 서구 가수원동 834,127.35634496590312,36.29628839335099
640,관저느리울,대전,서구,대전 서구 관저동 1354,정,대전광역시 서구 관저동 1354,127.34018810676663,36.29797893700201
584,봉선1호,광주,남구,광주 남구 주월1동 1253-4,유,광주광역시 남구 주월동 1249-2,126.89747813112773,35.1285644920164
623,둔산1호,대전,서구,대전 서구 둔산2동 1093,정,대전광역시 서구 둔산동 1093,127.37438510010664,36.35220472263063
606,쌍촌1호,광주,서구,광주 서구 쌍촌동 147,정,광주광역시 서구 쌍촌동 147,126.86590766934529,35.157960232478864
600,첨단신용,광주,북구,광주 북구 신용동 693,정,광주광역시 북구 신용동 693,126.8602478736039,35.206551483459315
626,문화1호,대전,중구,대전 중구 문화동 466-16,정,대전광역시 중구 문화동 466-16,127.40259270653956,36.30991689652923
619,대흥,대전,중구,대전 중구 대흥동 204-3,정,대전광역시 중구 대흥동 204-3,127.42452835750875,36.32770994805992
620,도마1호,대전,서구,대전 서구 도마동 114-19,정,대전광역시 서구 도마동 114-19,127.37150350852222,36.31635438494893
601,금호,광주,서구,광주 서구 쌍촌동 881번지,정,광주광역시 서구 쌍촌동 881,126.85743144502058,35.144594471406336
627,법동,대전,대덕구,대전 대덕구 중리동 385-26,정,대전광역시 대덕구 중리동 385-26,127.42536741363601,36.36327894099361
639,갈마1호,대전,서구,대전 서구 갈마동 394-29,정,대전광역시 서구 갈마동 394-29,127.36969858615856,36.345632311858324
637,자양대동,대전,동구,대전 동구 대동 192-1,정,대전광역시 동구 대동 192-1,127.44356872160455,36.33079219672482
628,복수,대전,서구,대전 서구 복수동 622,정,대전광역시 서구 복수동 622,127.37876886363492,36.29871004815288
633,한남대,대전,대덕구,대전 대덕구 한남로 오정동 223-260,대,대전광역시 대덕구 한남로,127.4184140157379,36.350369740791734
655,신성,대전,유성구,대전 유성구 신성동 137-15,정,대전광역시 유성구 신성동 137-15,127.3494240816481,36.39028387974651
599,전남대,광주,북구,광주 북구 용봉동 157-20,정,광주광역시 북구 용봉동 157-20,126.91467741966017,35.17615663136217
632,신탄진,대전,대덕구,대전 대덕구 석봉동 309-1,정,대전광역시 대덕구 석봉동 309-1,127.42051246034738,36.448554827209314
638,가장내동,대전,서구,대전 서구 가장동 50-45,정,대전광역시 서구 가장동 50-45,127.38749336493305,36.332536653312076
634,가오천동,대전,동구,대전 동구 가오동 235-12,정,대전광역시 동구 가오동 235-12,127.45272141522295,36.30581009392241
615,관평,대전,유성구,대전 유성구 관평동 1056,정,대전광역시 유성구 관평동 1056,127.3920744087715,36.42366783026699
621,도안1지구,대전,유성구,대전 유성구 상대동 469-9,정,대전광역시 유성구 상대동 469-9,127.3391570221742,36.347449414839126
641,도마1호,대전,서구,대전 서구 도마동 114-19,정,대전광역시 서구 도마동 114-19,127.37150350852222,36.31635438494893
642,도안2지구,대전,서구,대전 서구 가수원동 1036,유,대전광역시 서구 가수원동 834,127.35634496590312,36.29628839335099
635,비래,대전,동구,대전 동구 가양동 88-1 조일아파트상가 A동,정,대전광역시 동구 가양동 88-1 A동,127.45162237423305,36.34905046153015
616,노은1지구,대전,유성구,대전 유성구 노은동 553-9 스타돔 120호,정,대전광역시 유성구 노은동 553-9,127.31727534426902,36.36583618883486
614,관저느리울,대전,서구,대전 서구 관저동 1354,정,대전광역시 서구 관저동 1354,127.34018810676663,36.29797893700201
648,탄방,대전,서구,대전 서구 탄방동 723,정,대전광역시 서구 탄방동 723,127.38897945796847,36.348443758190804
654,송강,대전,유성구,대전 유성구 봉산동 198-13,정,대전광역시 유성구 봉산동 198-13,127.38664545324087,36.43657413138884
643,둔산1호,대전,서구,대전 서구 둔산2동 1093,정,대전광역시 서구 둔산동 1093,127.37438510010664,36.35220472263063
652,노은2지구,대전,유성구,대전 유성구 지족동 985-2,정,대전광역시 유성구 지족동 985-2,127.3161052594012,36.387018268778405
670,남창,울산,울주군,울산 울주군 온양읍 대안리 179-10,정,울산광역시 울주군 온양읍 대안리 179-10,129.2900491850371,35.40929918618727
647,월평1호,대전,서구,대전 서구 월평동 525,정,대전광역시 서구 월평동 525,127.36517050281319,36.35635443427004
649,관저1호,대전,유성구,대전 유성구 원내동 829 외 1필지,정,대전광역시 유성구 원내동 829,127.33070566054508,36.3019493095555
653,도안1지구,대전,유성구,대전 유성구 상대동 469-9,정,대전광역시 유성구 상대동 469-9,127.3391570221742,36.347449414839126
630,법동,대전,대덕구,대전 대덕구 중리동 385-26,정,대전광역시 대덕구 중리동 385-26,127.42536741363601,36.36327894099361
656,유성,대전,유성구,대전 유성구 봉명동 621-1,정,대전광역시 유성구 봉명동 621-1,127.34589085851152,36.3588044734606
636,용운,대전,동구,대전 동구 용운동 306-3,정,대전광역시 동구 용운동 306-3,127.45959624936238,36.3279321729961
657,전민,대전,유성구,대전 유성구 문지동 635-8,정,대전광역시 유성구 문지동 635-8,127.40675297795667,36.395075280532026
631,송촌1호,대전,대덕구,대전 대덕구 송촌동 454-4,정,대전광역시 대덕구 송촌동 454-4,127.43778709488792,36.365241963687794
650,관평,대전,유성구,대전 유성구 관평동 1056,정,대전광역시 유성구 관평동 1056,127.3920744087715,36.42366783026699
658,한밭대,대전,유성구,대전 유성구 덕명동 592-6,정,대전광역시 유성구 덕명동 592-6,127.29777644293064,36.34834141185178
669,남목서부,울산,동구,울산 동구 서부동 113-33,정,울산광역시 동구 서부동 113-33,129.4318209017379,35.52350218880115
629,비래,대전,동구,대전 동구 가양동 88-1 조일아파트상가 A동,정,대전광역시 동구 가양동 88-1 A동,127.45162237423305,36.34905046153015
663,중촌목동,대전,중구,대전 중구 중촌동 12-5,정,대전광역시 중구 중촌동 12-5,127.41316384745755,36.33782604274529
667,교동(울산),울산,울주군,울산 울주군 삼남면 교동리 1578-1,정,울산광역시 울주군 삼남읍 교동리 1578-1,129.11646750651784,35.5610185097676
685,공업탑,울산,남구,울산 남구 신정동 1218-7,정,울산광역시 남구 신정동 1218-7,129.30747437751646,35.53315580278172
668,구영,울산,울주군,울산 울주군 범서읍 구영리 801-6,정,울산광역시 울주군 범서읍 구영리 801-6,129.24254224449143,35.57123653729441
664,태평1호,대전,중구,대전 중구 유천동 326-13,정,대전광역시 중구 유천동 326-13,127.39238677167084,36.31873634697561
645,만년,대전,서구,대전 서구 만년동 316,정,대전광역시 서구 만년동 316,127.38158897496544,36.36876317721147
662,용두오류,대전,중구,대전 중구 오류동 153-27,정,대전광역시 중구 오류동 153-27,127.40960777481675,36.32289106602356
651,노은1지구,대전,유성구,대전 유성구 노은동 553-9 스타돔 120호,정,대전광역시 유성구 노은동 553-9,127.31727534426902,36.36583618883486
671,다운,울산,중구,울산 중구 다운동 536-1,정,울산광역시 중구 다운동 536-1,129.2727308558038,35.55825669287791
672,달동,울산,남구,울산 남구 달동 135-2,정,울산광역시 남구 달동 135-2,129.3242858610631,35.5349435481854
646,복수,대전,서구,대전 서구 복수동 622,정,대전광역시 서구 복수동 622,127.37876886363492,36.29871004815288
665,강동산하,울산,북구,울산 북구 산하동 89,유,울산광역시 북구 산하동 60-1,129.44117944446688,35.63386901415862
673,덕신,울산,울주군,울산 울주군 덕신리 1294-2,정,울산광역시 울주군 온산읍 덕신리 1294-2,129.3106965016671,35.434923759541604
644,둔산2호,대전,서구,대전 서구 둔산동 1851,정,대전광역시 서구 둔산동 1851,127.4002937381854,36.3510453596552
